FSGA,TANF_IND,REALPROP,FSTOTDE2,FSNONCIT,HWGT,TPOV,FSTANF,FSUNEARN,FSGRINC,FSTOTDED,FSWAGES,FSUSIZE,CERTHHSZ,LIQRESOR,FSDIS,RAWERND,FSNETINC,FSERNDED,FSSLTDED,WRK_POOR,FSERNDE2,FSEARN,FSSLTDE2,FSSTDDE2,FSNELDER,SHELDED,FSSSI,FSASSET,RAWNET,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,134.0,0.0,866.5084757719987,76.0,0.0,623.0,623.0,134.0,0.0,1.0,1.0,0.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,623.0,0.0,489.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,866.5084757719987,79.0,0.0,643.0,643.0,134.0,0.0,1.0,1.0,119.0,1.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,166.0,119.0,509.0,1.0,1.0,0.0
0.0,0.0,0.0,203.0,0.0,860.8536265292156,79.0,0.0,643.0,643.0,203.0,0.0,1.0,1.0,6.0,0.0,0.0,440.0,0.0,69.0,0.0,0.0,0.0,69.0,201.0,1.0,70.0,235.0,6.0,440.0,1.0,1.0,0.0
0.0,0.0,0.0,476.0,0.0,863.9895988346902,115.0,0.0,1266.0,1266.0,476.0,0.0,2.0,2.0,0.0,1.0,0.0,790.0,0.0,342.0,0.0,0.0,0.0,342.0,201.0,1.0,342.0,774.0,0.0,790.0,1.0,1.0,0.0
0.0,1.0,0.0,327.0,0.0,804.831175987113,60.0,275.0,275.0,662.0,327.0,387.0,2.0,2.0,0.0,0.0,77.0,335.0,77.0,100.0,1.0,115.0,387.0,100.0,201.0,0.0,101.0,0.0,0.0,334.0,1.0,1.0,0.0
0.0,0.0,0.0,394.0,0.0,866.5084757719987,114.0,0.0,928.0,928.0,394.0,0.0,1.0,1.0,10.0,1.0,0.0,534.0,0.0,260.0,0.0,0.0,0.0,260.0,201.0,0.0,260.0,0.0,10.0,534.0,0.0,1.0,0.0
0.0,1.0,0.0,310.0,0.0,760.8973472547211,28.0,310.0,310.0,310.0,428.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,176.0,83.0,0.0,294.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,657.6432677187739,0.0,0.0,0.0,0.0,579.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,760.8973472547211,0.0,0.0,0.0,0.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,754.0285862845026,28.0,389.0,389.0,389.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,0.0
0.0,0.0,0.0,162.0,0.0,760.300530895452,49.0,0.0,950.0,950.0,162.0,0.0,5.0,5.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,788.0,0.0,1.0,0.0
0.0,0.0,0.0,623.0,0.0,803.4351572948024,76.0,0.0,623.0,623.0,721.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,489.0,103.0,0.0,588.0,623.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,495.0,0.0,846.9339976239033,101.0,0.0,827.0,827.0,495.0,0.0,1.0,1.0,0.0,1.0,0.0,332.0,0.0,361.0,0.0,0.0,0.0,361.0,201.0,0.0,362.0,0.0,0.0,332.0,0.0,1.0,0.0
0.0,1.0,0.0,294.0,0.0,661.2142284275395,28.0,627.0,627.0,627.0,294.0,0.0,6.0,6.0,0.0,0.0,0.0,333.0,0.0,108.0,0.0,0.0,0.0,108.0,279.0,0.0,109.0,0.0,0.0,333.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,720.5344792310949,0.0,0.0,0.0,0.0,551.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,198.0,0.0,803.4351572948024,24.0,0.0,0.0,198.0,410.0,198.0,1.0,1.0,0.0,0.0,40.0,0.0,39.0,237.0,1.0,0.0,198.0,25.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,866.5084757719987,95.0,0.0,780.0,780.0,134.0,0.0,1.0,1.0,484.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,484.0,646.0,0.0,1.0,0.0
0.0,0.0,0.0,576.0,0.0,820.4907585055894,94.0,0.0,0.0,1032.0,576.0,1032.0,2.0,2.0,0.0,0.0,206.0,456.0,206.0,236.0,1.0,309.0,1032.0,236.0,201.0,0.0,236.0,0.0,0.0,456.0,0.0,1.0,0.0
0.0,0.0,0.0,150.0,0.0,720.5344792310949,11.0,0.0,0.0,150.0,396.0,0.0,3.0,3.0,0.0,0.0,30.0,0.0,30.0,232.0,1.0,0.0,150.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,832.0,0.0,674.2638805262699,57.0,0.0,0.0,1264.0,832.0,1264.0,6.0,6.0,302.0,0.0,253.0,432.0,252.0,394.0,1.0,378.0,1264.0,394.0,279.0,0.0,395.0,0.0,302.0,430.0,0.0,1.0,0.0
0.0,0.0,0.0,584.0,0.0,694.961216919363,39.0,0.0,450.0,652.0,584.0,0.0,4.0,4.0,0.0,0.0,40.0,68.0,40.0,405.0,1.0,60.0,202.0,405.0,208.0,0.0,406.0,0.0,0.0,67.0,0.0,1.0,0.0
0.0,0.0,0.0,339.0,0.0,797.8713615344569,57.0,0.0,623.0,623.0,339.0,0.0,2.0,2.0,0.0,1.0,0.0,284.0,0.0,205.0,0.0,0.0,0.0,205.0,201.0,0.0,206.0,623.0,0.0,284.0,0.0,1.0,0.0
0.0,0.0,0.0,599.0,0.0,822.6859795309415,92.0,0.0,258.0,2326.0,599.0,2068.0,7.0,7.0,0.0,0.0,414.0,1727.0,413.0,0.0,1.0,413.0,2068.0,0.0,186.0,0.0,0.0,0.0,0.0,1727.0,0.0,1.0,0.0
0.0,1.0,0.0,237.0,0.0,740.5439457824814,28.0,389.0,389.0,389.0,237.0,0.0,3.0,3.0,0.0,0.0,0.0,152.0,0.0,103.0,0.0,0.0,0.0,103.0,201.0,0.0,104.0,0.0,0.0,152.0,1.0,1.0,0.0
0.0,0.0,0.0,540.0,0.0,774.3819877567424,58.0,0.0,643.0,643.0,540.0,0.0,2.0,2.0,0.0,0.0,0.0,103.0,0.0,406.0,0.0,0.0,0.0,406.0,201.0,1.0,407.0,457.0,0.0,103.0,0.0,1.0,0.0
0.0,1.0,5.0,551.0,0.0,834.7746013406521,99.0,389.0,389.0,2214.0,551.0,1825.0,6.0,6.0,159.0,0.0,365.0,1663.0,365.0,0.0,1.0,365.0,1825.0,0.0,186.0,0.0,0.0,0.0,164.0,1663.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,720.5344792310949,0.0,0.0,0.0,0.0,366.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,278.0,0.0,724.884363264005,22.0,310.0,310.0,310.0,278.0,0.0,3.0,3.0,0.0,0.0,0.0,32.0,0.0,144.0,0.0,0.0,0.0,144.0,201.0,0.0,144.0,0.0,0.0,32.0,1.0,1.0,0.0
0.0,0.0,0.0,529.0,0.0,824.4056541352085,92.0,0.0,0.0,1017.0,529.0,1017.0,2.0,2.0,0.0,0.0,203.0,488.0,203.0,192.0,1.0,305.0,1017.0,192.0,201.0,0.0,192.0,0.0,0.0,487.0,0.0,1.0,0.0
0.0,0.0,0.0,598.0,0.0,816.9197977968237,86.0,0.0,700.0,700.0,598.0,0.0,1.0,1.0,0.0,1.0,0.0,102.0,0.0,464.0,0.0,0.0,0.0,464.0,201.0,0.0,464.0,623.0,0.0,101.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,803.4351572948024,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,221.0,0.0,856.0687540930145,76.0,0.0,623.0,623.0,221.0,0.0,1.0,1.0,0.0,1.0,0.0,402.0,0.0,87.0,0.0,0.0,0.0,87.0,201.0,0.0,88.0,623.0,0.0,402.0,1.0,1.0,0.0
0.0,0.0,0.0,584.0,0.0,621.3774022896419,37.0,0.0,86.0,1049.0,584.0,963.0,8.0,8.0,0.0,0.0,193.0,465.0,192.0,206.0,1.0,288.0,963.0,206.0,279.0,0.0,207.0,0.0,0.0,464.0,0.0,1.0,0.0
0.0,0.0,0.0,361.0,0.0,840.4091715745382,79.0,0.0,643.0,643.0,361.0,0.0,1.0,1.0,0.0,0.0,0.0,282.0,0.0,227.0,0.0,0.0,0.0,227.0,201.0,1.0,228.0,45.0,0.0,282.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,866.5084757719987,103.0,0.0,843.0,843.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,709.0,0.0,1.0,0.0
0.0,0.0,0.0,279.0,0.0,803.4351572948024,34.0,0.0,0.0,279.0,606.0,279.0,1.0,1.0,0.0,0.0,56.0,0.0,55.0,417.0,1.0,0.0,279.0,90.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,336.0,2.0,841.3702018635578,87.0,0.0,954.0,954.0,336.0,0.0,2.0,2.0,88.0,0.0,0.0,618.0,0.0,202.0,0.0,0.0,0.0,202.0,201.0,2.0,202.0,384.0,88.0,618.0,1.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,790.4765586785097,33.0,310.0,360.0,360.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,226.0,1.0,1.0,0.0
0.0,0.0,0.0,556.0,2.0,810.0510368266051,85.0,0.0,934.0,934.0,556.0,0.0,2.0,2.0,0.0,0.0,0.0,378.0,0.0,422.0,0.0,0.0,0.0,422.0,201.0,2.0,422.0,934.0,0.0,378.0,1.0,1.0,0.0
0.0,0.0,0.0,346.0,0.0,841.7141367844112,78.0,0.0,638.0,638.0,346.0,0.0,1.0,1.0,0.0,1.0,0.0,292.0,0.0,212.0,0.0,0.0,0.0,212.0,201.0,0.0,99.0,0.0,0.0,405.0,0.0,1.0,0.0
0.0,0.0,0.0,353.0,0.0,778.3879368687991,58.0,0.0,796.0,796.0,353.0,0.0,3.0,3.0,0.0,0.0,0.0,443.0,0.0,219.0,0.0,0.0,0.0,219.0,201.0,0.0,219.0,0.0,0.0,443.0,0.0,1.0,0.0
0.0,0.0,0.0,618.0,0.0,744.2059599736846,66.0,0.0,0.0,1281.0,618.0,1281.0,5.0,5.0,0.0,0.0,256.0,663.0,256.0,200.0,1.0,384.0,1281.0,200.0,243.0,0.0,200.0,0.0,0.0,663.0,0.0,1.0,0.0
0.0,1.0,0.0,379.0,0.0,881.9151768520592,117.0,389.0,389.0,1614.0,379.0,1225.0,3.0,3.0,0.0,0.0,245.0,1235.0,245.0,0.0,1.0,245.0,1225.0,0.0,134.0,0.0,0.0,0.0,0.0,1235.0,1.0,1.0,0.0
0.0,0.0,0.0,415.0,0.0,803.4351572948024,51.0,0.0,415.0,415.0,425.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,281.0,191.0,0.0,291.0,415.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,865.8206059302919,90.0,0.0,1246.0,1246.0,134.0,0.0,3.0,3.0,0.0,1.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,1246.0,0.0,1112.0,0.0,1.0,0.0
0.0,0.0,0.0,247.0,0.0,762.2933659470317,41.0,0.0,0.0,568.0,247.0,568.0,3.0,3.0,0.0,0.0,114.0,321.0,113.0,0.0,1.0,113.0,568.0,0.0,134.0,0.0,0.0,0.0,0.0,320.0,0.0,1.0,0.0
0.0,0.0,0.0,600.0,0.0,720.5344792310949,43.0,0.0,0.0,600.0,671.0,600.0,3.0,3.0,0.0,0.0,120.0,0.0,120.0,417.0,1.0,49.0,600.0,346.0,63.0,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,160.0,0.0,863.8985453522527,76.0,0.0,623.0,623.0,160.0,0.0,1.0,1.0,0.0,1.0,0.0,463.0,0.0,26.0,0.0,0.0,0.0,26.0,160.0,0.0,27.0,623.0,0.0,463.0,1.0,1.0,0.0
0.0,1.0,0.0,389.0,0.0,720.5344792310949,28.0,389.0,389.0,389.0,551.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,255.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,383.0,0.0,834.754322331755,76.0,0.0,623.0,623.0,383.0,0.0,1.0,1.0,0.0,0.0,0.0,240.0,0.0,249.0,0.0,0.0,0.0,249.0,201.0,1.0,250.0,623.0,0.0,239.0,1.0,1.0,0.0
0.0,0.0,0.0,201.0,0.0,819.2768467781539,69.0,0.0,623.0,958.0,201.0,335.0,3.0,3.0,0.0,1.0,67.0,757.0,67.0,0.0,1.0,67.0,335.0,0.0,134.0,0.0,0.0,623.0,0.0,757.0,0.0,1.0,0.0
0.0,0.0,0.0,417.0,0.0,768.5653105579811,65.0,0.0,1266.0,1266.0,417.0,0.0,5.0,5.0,0.0,1.0,0.0,849.0,0.0,255.0,0.0,0.0,0.0,255.0,243.0,0.0,255.0,909.0,0.0,849.0,0.0,1.0,0.0
0.0,1.0,0.0,139.0,0.0,805.4482713552792,63.0,389.0,1052.0,1052.0,139.0,0.0,4.0,4.0,446.0,1.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,613.0,446.0,913.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,720.5344792310949,0.0,0.0,0.0,0.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,471.0,0.0,823.4446238461888,76.0,0.0,623.0,623.0,471.0,0.0,1.0,1.0,0.0,1.0,0.0,152.0,0.0,337.0,0.0,0.0,0.0,337.0,201.0,0.0,337.0,623.0,0.0,152.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,720.5344792310949,0.0,0.0,0.0,0.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,406.0,0.0,819.1857932957163,78.0,231.0,854.0,854.0,406.0,0.0,2.0,2.0,11.0,1.0,0.0,448.0,0.0,272.0,0.0,0.0,0.0,272.0,201.0,0.0,272.0,623.0,11.0,448.0,1.0,1.0,0.0
0.0,0.0,0.0,516.0,0.0,852.3359654282706,110.0,0.0,0.0,1526.0,516.0,1526.0,3.0,3.0,0.0,0.0,305.0,1010.0,305.0,0.0,1.0,305.0,1526.0,0.0,134.0,0.0,0.0,0.0,0.0,1010.0,0.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,783.9517326291445,28.0,310.0,310.0,310.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0
0.0,1.0,0.0,134.0,1.0,794.3914543081288,35.0,389.0,389.0,389.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,0.0
0.0,0.0,0.0,321.0,0.0,843.0191019942843,76.0,0.0,623.0,623.0,321.0,0.0,1.0,1.0,0.0,1.0,0.0,302.0,0.0,187.0,0.0,0.0,0.0,187.0,201.0,0.0,188.0,623.0,0.0,302.0,1.0,1.0,0.0
0.0,0.0,0.0,788.0,0.0,825.1845774593528,117.0,0.0,956.0,956.0,788.0,0.0,1.0,1.0,400.0,0.0,0.0,168.0,0.0,544.0,0.0,0.0,0.0,544.0,201.0,1.0,544.0,0.0,400.0,168.0,0.0,1.0,0.0
0.0,0.0,0.0,448.0,0.0,760.8973472547211,41.0,0.0,0.0,448.0,625.0,0.0,2.0,2.0,37.0,0.0,90.0,0.0,89.0,402.0,1.0,0.0,448.0,225.0,24.0,0.0,403.0,0.0,37.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,712.0,0.0,755.3368501567356,64.0,0.0,113.0,880.0,712.0,767.0,3.0,3.0,868.0,0.0,154.0,168.0,153.0,417.0,1.0,187.0,767.0,417.0,159.0,0.0,417.0,0.0,868.0,168.0,0.0,1.0,0.0
0.0,0.0,0.0,674.0,0.0,713.730080517196,79.0,0.0,0.0,1324.0,674.0,1324.0,4.0,4.0,0.0,0.0,265.0,650.0,264.0,271.0,1.0,396.0,1324.0,271.0,208.0,0.0,272.0,0.0,0.0,648.0,0.0,1.0,0.0
0.0,0.0,0.0,389.0,0.0,709.9191845014066,60.0,0.0,0.0,998.0,389.0,998.0,4.0,4.0,0.0,0.0,200.0,609.0,199.0,51.0,1.0,250.0,998.0,51.0,190.0,0.0,51.0,0.0,0.0,608.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,739.4581199727803,0.0,0.0,0.0,0.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,739.4581199727804,0.0,0.0,0.0,0.0,368.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,134.0,1.0,848.3907040738527,28.0,310.0,310.0,310.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,786.1415852849397,45.0,0.0,623.0,623.0,134.0,0.0,3.0,3.0,25.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,623.0,25.0,489.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,925.2482546622226,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,196.0,0.0,842.3567869330999,28.0,310.0,310.0,310.0,196.0,0.0,2.0,2.0,0.0,0.0,0.0,114.0,0.0,62.0,0.0,0.0,0.0,62.0,196.0,0.0,62.0,0.0,0.0,114.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,925.2482546622224,0.0,0.0,0.0,0.0,534.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,361.0,0.0,952.2420948609335,79.0,0.0,643.0,643.0,361.0,0.0,1.0,1.0,0.0,0.0,0.0,282.0,0.0,227.0,0.0,0.0,0.0,227.0,201.0,1.0,228.0,45.0,0.0,282.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,925.2482546622226,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,424.0,0.0,790.270055328973,69.0,0.0,224.0,956.0,424.0,732.0,3.0,3.0,0.0,0.0,146.0,532.0,146.0,144.0,1.0,219.0,732.0,144.0,201.0,0.0,144.0,0.0,0.0,531.0,0.0,1.0,0.0
0.0,1.0,0.0,246.0,0.0,837.5931681792741,28.0,310.0,310.0,310.0,246.0,0.0,2.0,2.0,0.0,0.0,0.0,64.0,0.0,112.0,0.0,0.0,0.0,112.0,201.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0
231.0,0.0,0.0,185.0,0.0,929.6942984255414,28.0,0.0,231.0,231.0,185.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,0.0,51.0,0.0,0.0,0.0,51.0,185.0,0.0,52.0,0.0,0.0,46.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,831.5592508181,0.0,0.0,0.0,0.0,551.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,971.296571062645,106.0,0.0,867.0,867.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,733.0,0.0,1.0,0.0
0.0,0.0,0.0,305.0,0.0,701.9798200769216,50.0,0.0,0.0,833.0,305.0,0.0,4.0,4.0,0.0,0.0,167.0,528.0,166.0,0.0,1.0,166.0,833.0,0.0,139.0,0.0,0.0,0.0,0.0,527.0,0.0,1.0,0.0
0.0,1.0,0.0,198.0,0.0,778.8373694739521,44.0,290.0,290.0,612.0,198.0,322.0,3.0,3.0,0.0,0.0,64.0,414.0,64.0,0.0,1.0,64.0,322.0,0.0,134.0,0.0,0.0,0.0,0.0,414.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,925.2482546622226,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,349.0,0.0,918.5746899129769,120.0,0.0,623.0,1323.0,349.0,700.0,2.0,2.0,0.0,1.0,140.0,974.0,140.0,75.0,1.0,210.0,700.0,75.0,201.0,0.0,76.0,623.0,0.0,938.0,0.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,848.3907040738527,28.0,310.0,310.0,310.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0
0.0,1.0,0.0,169.0,0.0,831.5592508181,15.0,169.0,169.0,169.0,551.0,0.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,35.0,0.0,0.0,417.0,0.0,25.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,164.0,0.0,897.2971920850348,78.0,231.0,854.0,854.0,164.0,0.0,2.0,2.0,308.0,1.0,0.0,690.0,0.0,30.0,0.0,0.0,0.0,30.0,164.0,0.0,30.0,623.0,308.0,690.0,1.0,1.0,0.0
0.0,1.0,0.0,319.0,0.0,615.9081093824082,80.0,493.0,1116.0,1783.0,319.0,667.0,6.0,6.0,0.0,1.0,133.0,1464.0,133.0,0.0,1.0,133.0,667.0,0.0,186.0,0.0,0.0,623.0,0.0,1463.0,1.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,763.9113636187908,28.0,389.0,389.0,389.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,255.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,907.7771536066213,85.0,0.0,934.0,934.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,0.0,934.0,0.0,800.0,1.0,1.0,0.0
0.0,0.0,0.0,100.0,1.0,925.2482546622226,12.0,0.0,100.0,100.0,159.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,100.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,785.0,0.0,776.2967731462957,85.0,0.0,0.0,1170.0,785.0,1170.0,3.0,3.0,0.0,0.0,234.0,385.0,234.0,417.0,1.0,307.0,1170.0,417.0,157.0,0.0,417.0,0.0,0.0,385.0,0.0,1.0,0.0
0.0,1.0,0.0,535.0,0.0,693.4008080773282,95.0,231.0,231.0,1848.0,535.0,1617.0,5.0,5.0,0.0,0.0,323.0,1313.0,323.0,50.0,1.0,373.0,1617.0,50.0,212.0,0.0,51.0,0.0,0.0,1312.0,1.0,1.0,0.0
0.0,0.0,1200.0,538.0,4.0,696.5765540217153,97.0,0.0,0.0,1884.0,538.0,1884.0,5.0,5.0,471.0,0.0,377.0,1346.0,376.0,0.0,1.0,376.0,1884.0,0.0,162.0,0.0,0.0,0.0,1671.0,1345.0,0.0,1.0,0.0
0.0,0.0,0.0,363.0,0.0,906.5068551403544,104.0,0.0,0.0,1148.0,363.0,1148.0,2.0,2.0,0.0,0.0,230.0,785.0,229.0,0.0,1.0,229.0,1148.0,0.0,134.0,0.0,0.0,0.0,0.0,784.0,0.0,1.0,0.0
0.0,0.0,0.0,480.0,0.0,925.2482546622226,59.0,0.0,0.0,480.0,647.0,480.0,1.0,1.0,3.0,0.0,96.0,0.0,96.0,417.0,1.0,0.0,480.0,250.0,0.0,0.0,417.0,0.0,3.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,163.0,0.0,971.296571062645,112.0,0.0,914.0,914.0,163.0,0.0,1.0,1.0,0.0,0.0,0.0,751.0,0.0,29.0,0.0,0.0,0.0,29.0,163.0,1.0,29.0,0.0,0.0,751.0,0.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,918.5746899129769,118.0,0.0,1298.0,1298.0,134.0,0.0,2.0,2.0,0.0,1.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,385.0,0.0,1164.0,1.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,848.3907040738527,28.0,310.0,310.0,310.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0
0.0,0.0,0.0,504.0,0.0,683.238421356244,88.0,0.0,0.0,1710.0,504.0,1710.0,5.0,5.0,0.0,0.0,342.0,1206.0,342.0,0.0,1.0,342.0,1710.0,0.0,162.0,0.0,0.0,0.0,0.0,1206.0,0.0,1.0,0.0
